portfolio,returns
101376.39042336744,0.0
101391.58392311246,0.00014987217123785257
101406.77969994025,0.00014987217123785257
101421.97775419212,0.00014987217123785257
101437.17808620937,0.00014987217123785257
101452.3806963334,0.00014987217123785257
101452.3806963334,0.0
101452.3806963334,0.0
101452.3806963334,0.0
101452.3806963334,0.0
101452.3806963334,0.0
101452.3806963334,0.0
101452.3806963334,0.0
101452.3806963334,0.0
101452.3806963334,0.0
101452.3806963334,0.0
101402.55773754408,-0.0004910969900100426
101352.75924665986,-0.0004910969900100426
101302.9852116646,-0.0004910969900100426
101253.23562054813,-0.0004910969900100426
101203.51046130611,-0.0004910969900100426
101189.8285587056,-0.00013519197642597458
101176.14850578853,-0.00013519197642597458
101162.47030230488,-0.00013519197642597458
101148.79394800458,-0.00013519197642597458
101135.11944263765,-0.00013519197642597458
101125.19510622231,-9.81294773767516e-05
101115.27174367692,-9.81294773767516e-05
101105.34935490589,-9.81294773767516e-05
101095.4279398137,-9.81294773767516e-05
101085.50749830478,-9.81294773767516e-05
101156.47144121042,0.0007020189605995153
101227.4852021495,0.0007020189605995153
101298.54881609521,0.0007020189605995153
101369.66231804532,0.0007020189605995153
101440.82574302216,0.0007020189605995153
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
101440.82574302216,0.0
