portfolio,returns
76460.30073246309,0.01919854296655865
77928.22710131129,0.01919854296655865
79424.33551762356,0.01919854296655865
80949.16703564902,0.01919854296655865
82503.27309709007,0.01919854296655865
84087.21573052628,0.01919854296655865
85701.56775466708,0.01919854296655865
87346.91298550648,0.01919854296655865
89023.84644745498,0.01919854296655865
90732.97458852477,0.01919854296655865
90728.43748606241,-5.0005000750141804e-05
90723.90061047785,-5.0005000750141804e-05
90719.36396175978,-5.0005000750141804e-05
90714.82753989683,-5.0005000750141804e-05
90710.29134487765,-5.0005000750141804e-05
88813.89829164492,-0.020906040815398708
86957.15130898512,-0.020906040815398708
85139.22155452867,-0.020906040815398708
83359.29751371843,-0.020906040815398708
81616.58463755366,-0.020906040815398708
79910.30498790753,-0.020906040815398708
78239.69689025937,-0.020906040815398708
76604.01459368718,-0.020906040815398708
75002.52793796816,-0.020906040815398708
73434.52202763893,-0.020906040815398708
73434.52202763893,0.0
73434.52202763893,0.0
73434.52202763893,0.0
73434.52202763893,0.0
73434.52202763893,0.0
73434.52202763893,0.0
73434.52202763893,0.0
73434.52202763893,0.0
73434.52202763893,0.0
73434.52202763893,0.0
73434.52202763893,0.0
73434.52202763893,0.0
73434.52202763893,0.0
73434.52202763893,0.0
73434.52202763893,0.0
74844.35785401525,0.01919854296655865
76281.26047408006,0.01919854296655865
77745.74953083495,0.01919854296655865
79238.35464366998,0.01919854296655865
80759.6155998959,0.01919854296655865
82310.08254995325,0.01919854296655865
83890.31620636952,0.01919854296655865
85500.88804653569,0.01919854296655865
87142.38051937603,0.01919854296655865
88815.38725598546,0.01919854296655865
88815.38725598546,0.0
88815.38725598546,0.0
88815.38725598546,0.0
88815.38725598546,0.0
88815.38725598546,0.0
88815.38725598546,0.0
88815.38725598546,0.0
88815.38725598546,0.0
88815.38725598546,0.0
88815.38725598546,0.0
88810.94604247912,-5.0005000750141804e-05
88806.50505105565,-5.0005000750141804e-05
88802.06428170395,-5.0005000750141804e-05
88797.62373441292,-5.0005000750141804e-05
88793.18340917147,-5.0005000750141804e-05
86936.86949269015,-0.020906040815398708
85119.36375071299,-0.020906040815398708
83339.8548579598,-0.020906040815398708
81597.54845074989,-0.020906040815398708
79891.66677240204,-0.020906040815398708
81425.47036960199,0.01919854296655865
82988.72076106504,0.01919854296655865
84581.98328233608,0.01919854296655865
86205.83412257876,0.01919854296655865
87860.86053294911,0.01919854296655865
87860.86053294911,0.0
87860.86053294911,0.0
87860.86053294911,0.0
87860.86053294911,0.0
87860.86053294911,0.0
86024.03779657123,-0.020906040815398708
84225.61575129071,-0.020906040815398708
82464.79159069213,-0.020906040815398708
80740.77929186377,-0.020906040815398708
79052.80926452097,-0.020906040815398708
