portfolio,returns
98438.3472923292,0.0005621307917642593
98493.6825184326,0.0005621307917642593
98549.04885017047,0.0005621307917642593
98549.04885017047,0.0
98549.04885017047,0.0
98549.04885017047,0.0
98549.04885017047,0.0
98549.04885017047,0.0
98514.06027936429,-0.0003550371232843297
98479.08413079965,-0.0003550371232843297
98444.12040006617,-0.0003550371232843297
98409.16908275508,-0.0003550371232843297
98374.23017445914,-0.0003550371232843297
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98374.23017445914,0.0
98469.0891783229,0.0009642667972653562
98564.03965157452,0.0009642667972653562
98659.08168241488,0.0009642667972653562
98754.21535912993,0.0009642667972653562
98849.44077009072,0.0009642667972653562
98849.44077009072,0.0
98849.44077009072,0.0
98849.44077009072,0.0
98849.44077009072,0.0
98849.44077009072,0.0
98849.44077009072,0.0
98849.44077009072,0.0
98849.44077009072,0.0
98849.44077009072,0.0
98849.44077009072,0.0
98865.60111026662,0.00016348438645685803
98881.76409240582,0.00016348438645685803
98897.92971694024,0.00016348438645685803
98914.09798430186,0.00016348438645685803
98930.26889492276,0.00016348438645685803
98921.68481501339,-8.67689940121652e-05
98913.101479936,-8.67689940121652e-05
98904.51888962596,-8.67689940121652e-05
98895.93704401866,-8.67689940121652e-05
98887.35594304946,-8.67689940121652e-05
98887.29960405124,-5.697290385020537e-07
98887.24326508511,-5.697290385020537e-07
98887.18692615109,-5.697290385020537e-07
98887.13058724915,-5.697290385020537e-07
98887.07424837933,-5.697290385020537e-07
98878.96646661963,-8.19903088580265e-05
98870.85934961948,-8.19903088580265e-05
98862.75289732435,-8.19903088580265e-05
98854.64710967973,-8.19903088580265e-05
98846.54198663117,-8.19903088580265e-05
98786.75329023815,-0.0006048638140634388
98727.00075786407,-0.0006048638140634388
98667.28436763462,-0.0006048638140634388
98607.60409768873,-0.0006048638140634388
98547.95992617855,-0.0006048638140634388
98529.03466445359,-0.0001920411314361159
98510.11303715734,-0.0001920411314361159
98491.19504359177,-0.0001920411314361159
98472.28068305911,-0.0001920411314361159
98453.36995486164,-0.0001920411314361159
98506.36069187823,0.0005382318252884488
98559.37995019594,0.0005382318252884488
98612.42774516584,0.0005382318252884488
98665.50409214725,0.0005382318252884488
98718.60900650777,0.0005382318252884488
98719.58738114225,9.910741696206316e-06
98720.56576547313,9.910741696206316e-06
98721.54415950054,9.910741696206316e-06
98722.52256322456,9.910741696206316e-06
98723.50097664529,9.910741696206316e-06
98713.2919369877,-0.00010341042970085645
98703.08395305132,-0.00010341042970085645
98692.87702472693,-0.00010341042970085645
98682.6711519054,-0.00010341042970085645
98672.46633447753,-0.00010341042970085645
98690.89913606102,0.00018680795431835762
98709.33538103847,0.00018680795431835762
98727.77507005313,0.00018680795431835762
98746.21820374839,0.00018680795431835762
98764.6647827677,0.00018680795431835762
98764.6647827677,0.0
98764.6647827677,0.0
98764.6647827677,0.0
98764.6647827677,0.0
98764.6647827677,0.0
98764.6647827677,0.0
98764.6647827677,0.0
98764.6647827677,0.0
98764.6647827677,0.0
